id,facilities_id,name,address,postcode,city,district,state,tel,fax,website,email,image,latitude,longitude,likes,rating,status
143,21-0209005,KLINIK KESIHATAN KUBUR PANJANG,Kubur Panjang,6700,Pendang,Pendang,Kedah,04-7846355,04-7846305,,,,6.08913,100.5537,0,0,NEW
144,21-0209007,KLINIK KESIHATAN PENDANG,Jalan Sungai Tiang,6700,Pendang,Pendang,Kedah,04-7596412,04-7595041,,,,5.98549,100.47918,0,0,NEW
145,21-0209007,KLINIK KESIHATAN SUNGAI TIANG,Jalan Sungai Tiang,6720,Pendang,Pendang,Kedah,04-7541135,04-7542617,,,,5.99566,100.59588,0,0,NEW
146,21-0210004,KLINIK KESIHATAN JENIANG,Jalan Jeniang,8700,Gurun,Sik,Kedah,04-4641200,04-4641201,,,,5.81344,100.64575,0,0,NEW
147,21-0210015,KLINIK KESIHATAN KAMPONG BETONG,Kampong Betong,8200,Mukim Jeneri,Sik,Kedah,019-4776363,,,,,5.93592,100.682836,0,0,NEW
148,21-0210004,KLINIK KESIHATAN GULAU,Mukim Sik,8210,Sik,Sik,Kedah,04-7522826,04-4690602,,,,6.02782,100.811,0,0,NEW
149,21-0211004,KLINIK KESIHATAN GUAR CHEMPEDAK,Guar Campak,8800,Guar Chempedak,Yan,Kedah,04-4682396,04-4684251,,,,5.85402,100.45989,0,0,NEW
150,21-0211024,KLINIK KESIHATAN PERMATANG BULOH,Permatang Buluh,6800,Kota Sarang Semut,Yan,Kedah,04-4471451,,,,,5.960015,100.362205,0,0,NEW
151,21-0211007,KLINIK KESIHATAN SUNGAI LIMAU DALAM,Sungai Limau Dalam,6910,Yan,Yan,Kedah,04-7691607,04-7696975,,,,5.90127,100.3815,0,0,NEW
152,21-0301002,KLINIK KESIHATAN BACHOK,Bachok,16300,Bachok,Bachok,Kelantan,09-7789333,09-7788680,,,,6.05617,102.39908,0,0,NEW
153,21-0301003,KLINIK KESIHATAN BALAI,Balai,16300,Bachok,Bachok,Kelantan,09-7767206,,,,,6.10605,102.37294,0,0,NEW
154,21-0301003,KLINIK KESIHATAN BERIS ,Kubor Besar,16300,Bachok,Bachok,Kelantan,09-7788633,09-7788680,,,,6.07368,102.36485,0,0,NEW
155,21-0301005,KLINIK KESIHATAN GUNONG,Gunong,16390,Bachok,Bachok,Kelantan,09-7834333,09-7788680,,,,5.98927,102.34769,0,0,NEW
156,21-0301018,"KLINIK KESIHATAN KANDIS",Kandis,16300,Bachok,Bachok,Kelantan,09-7416732,09-7472818,,,,5.949721, 102.444999,0,0,NEW
157,21-0301006,KLINIK KESIHATAN MAHLIGAI,Mahligai,16400,Bachok,Bachok,Kelantan,09-7834213,,,,,5.95622,102.30102,0,0,NEW
158,21-0301031,KLINIK KESIHATAN BERIS PANCHOR,Beris Panchor,16020,Tawar,Bachok,Kelantan,09-7788633,09-7767358,,,,6.128631,102.350877,0,0,NEW
159,21-0302002,KLINIK KESIHATAN ARING,Aring,18300,Gua Musang,Gua Musang,Kelantan,09-9286333,09-9292 333,,,,4.95389,102.29969,0,0,NEW
160,21-0302004,KLINIK KESIHATAN BERTAM BARU,Bertam Baru,18300,Gua Musang,Gua Musang,Kelantan,09-9126626,09-9126 626,,,,5.14255,102.04844,0,0,NEW
161,21-0302004,KLINIK KESIHATAN CHIKU 3,Chiku 3,18300,Gua Musang,Gua Musang,Kelantan,09-9285333,09-9285175,,,,4.97249,102.20688,0,0,NEW
162,21-0302003,KLINIK KESIHATAN GUA MUSANG,Gua Musang,18300,Gua Musang,Gua Musang,Kelantan,09-9121333,,,,,4.87997,101.96533,0,0,NEW
163,21-0302005,KLINIK KESIHATAN JERAM TEKOH,Jeram Tekoh,18300,Gua Musang,Gua Musang,Kelantan,09-9126308,,,,,4.99824,102.07455,0,0,NEW
164,21-0302019,KLINIK KESIHATAN KUALA BETIS,Kuala Betis,18300,Gua Musang,Gua Musang,Kelantan,09-7416732,09-7472818,,,,4.900583,101.787778,0,0,NEW
165,21-0302021,KLINIK KESIHATAN LEBIR,Lebir,18300,Gua Musang,Gua Musang,Kelantan,09-7416732,09-7472818,,,,5.152521,102.33991,0,0,NEW
166,21-0302031,"KLINIK KESIHATAN LOJING",Lojing,18300,Gua Musang,Gua Musang,Kelantan,09-9221406,,,,,4.860046, 101.963387,0,0,NEW
167,21-0303008,KLINIK KESIHATAN BATU MELINTANG,Kampung Batu Melintang,17520,Batu Melintang,Jeli,Kelantan,09-7416732,09-7472818,,,,5.704542,101.733728,0,0,NEW
168,21-0303002,KLINIK KESIHATAN AYER LANAS,Ayer Lanas,17700,Jeli,Jeli,Kelantan,09-9468333,09-9440275,,,,5.77885,101.8865,0,0,NEW
169,21-0303002,KLINIK KESIHATAN JELI,Jeli,17600,Jeli,Jeli,Kelantan,09-9440733,09-9440275,,,,5.71663,101.747139,0,0,NEW
170,21-0303005,KLINIK KESIHATAN KUALA BALAH,Kuala Balah,17600,Kuala Balah,Jeli,Kelantan,09-9361233,09-9362578,,,,5.445019,101.913192,0,0,NEW
171,21-0303021,KLINIK KESIHATAN LUBOK BONGOR,Lubok Bongor,17600,Kuala Balah,Jeli,Kelantan,09-7416732,09-7472818,,,,5.559569,101.88383,0,0,NEW
172,21-0304003,KLINIK KESIHATAN BADANG,Jalan Pantai Cahaya Bulan,15350,Kota Bharu,Kota Bharu,Kelantan,09-7730333,,,,,6.1878,102.26742,0,0,NEW
173,21-0304003,KLINIK KESIHATAN BANDAR KOTA BHARU,Jalan Hospital,15586,Kota Bharu,Kota Bharu,Kelantan,09-7475770,09-7472 821,,,,6.125518,102.242912,0,0,NEW
174,21-0304004,KLINIK KESIHATAN CABANG 3 PEROL,Cabang 3 Perol,16010,Kota Bharu,Kota Bharu,Kelantan,09-7123335,,,,,6.01711,102.242478,0,0,NEW
175,21-0304005,KLINIK KESIHATAN KEDAI LALAT,"Bandar Kota Jembal, Kedai Lalat",16150,Kota Bharu,Kota Bharu,Kelantan,09-7666733,09-7941 355,,,,6.11402,102.30685,0,0,NEW
176,21-0304005,KLINIK KESIHATAN KETEREH,Ketereh,16450,Kota Bharu,Kota Bharu,Kelantan,09-7886055,,,,,5.957736,102.254891,0,0,NEW
177,21-0304019,KLINIK KESIHATAN KOK LANAS,"Km 25, Jalan Kuala Krai",16450,Kota Bharu,Kota Bharu,Kelantan,09-7880900,,,,,5.91478,102.244047,0,0,NEW
178,21-0304005,KLINIK KESIHATAN KUBANG KERIAN,Jalan Istana Mahkota,16150,Kota Bharu,Kota Bharu,Kelantan,09-7667330,,,,,6.091269,102.27243,0,0,NEW
179,21-0304006,KLINIK KESIHATAN LUNDANG PAKU,Jalan Dewa Beta,15100,Kota Bharu,Kota Bharu,Kelantan,09-7964277,,,,,5.994381,102.200672,0,0,NEW
180,21-0304006,KLINIK KESIHATAN PENAMBANG,"Lot No 348-A Jalan Pantai Cahaya Bulan, Kg Penambang",15350,Kota Bharu,Kota Bharu,Kelantan,09-7442760,09-7474519,,,,6.147089,102.238427,0,0,NEW
181,21-0304006,KLINIK KESIHATAN PENGKALAN CHEPA,Pengkalan Chepa,16100,Kota Bharu,Kota Bharu,Kelantan,09-7714030,09-7714031,,,,6.16232,102.28063,0,0,NEW
182,21-0304006,KLINIK KESIHATAN PERINGAT,Jalan Melor,16400,Kota Bharu,Kota Bharu,Kelantan,09-7127433,,,,,6.02012,102.28514,0,0,NEW
183,21-0304017,"KLINIK KESIHATAN PINTU GENG",Jalan Pintu Geng,15000,Kota Bharu,Kota Bharu,Kelantan,09-7416732,09-7472818,,,,6.101671, 102.230999,0,0,NEW
184,21-0304007,KLINIK KESIHATAN WAKAF CHE YEH,Jalan Pasir Mas Salor,15100,Kota Bharu,Kota Bharu,Kelantan,09-7446333,09-7418708,,,,6.084371,102.236489,0,0,NEW
185,21-0305003,KLINIK KESIHATAN BANDAR KUALA KRAI,Jalan Pintas,18000,Kuala Krai,Kuala Krai,Kelantan,09-9605667,09-9663303,,,,5.538634,102.204046,0,0,NEW
186,21-0305010,"KLINIK KESIHATAN BIAK",Biak,18000,Kuala Krai,Kuala Krai,Kelantan,09-7416732,09-7472818,,,,5.553553, 102.198813,0,0,NEW
187,21-0305004,KLINIK KESIHATAN DABONG,Dadong,18200,Kuala Krai,Kuala Krai,Kelantan,09-9602221,09-9609024,,,,5.37517,102.01022,0,0,NEW
188,21-0305016,KLINIK KESIHATAN LALOH,Laloh,18000,Kuala Krai,Kuala Krai,Kelantan,09-9668826,,,,,5.309497,102.271411,0,0,NEW
189,21-0305006,KLINIK KESIHATAN MANIK URAI,Manek Urai,18050,Kuala Krai,Kuala Krai,Kelantan,09-9665133,09-9606873,,,,5.38148,102.24283,0,0,NEW
190,21-0305008,"KLINIK KESIHATAN MENGKEBANG",Mengkebang,18000,Kuala Krai,Kuala Krai,Kelantan,09-7416732,09-7472818,,,,5.518061, 102.274999,0,0,NEW
191,21-0305006,KLINIK KESIHATAN PAHI,Pahi,18000,Kuala Krai,Kuala Krai,Kelantan,09-9609343,09-9609024,,,,5.48589,102.22268,0,0,NEW
192,21-0306003,KLINIK KESIHATAN BATU 30,Jalan Kuala Krai,18500,Machang,Machang,Kelantan,09-9752355,,,,,5.710186,102.210601,0,0,NEW
193,21-0306009,"KLINIK KESIHATAN BELUKAR",Jalan Machang-Pasir Puteh,18500,Machang,Machang,Kelantan,09-7416732,09-7472818,,,,5.761051, 102.219248,0,0,NEW
194,21-0306006,KLINIK KESIHATAN LABOK,Labok,18500,Machang,Machang,Kelantan,09-7878533,,,,,5.830814,102.225228,0,0,NEW
195,21-0306007,KLINIK KESIHATAN PULAI CHONDONG,Pulau Chondong,16600,Machang,Machang,Kelantan,09-7878333,,,,,5.872973,102.23224,0,0,NEW
196,21-0306007,KLINIK KESIHATAN TEMANGAN,Temangan,18400,Machang,Machang,Kelantan,09-9752633,,,,,5.71594,102.15521,0,0,NEW
197,21-0307003,KLINIK KESIHATAN BANDAR PASIR MAS,Bandar Pasir Mas,17000,Pasir Mas,Pasir Mas,Kelantan,09-7901333,09-7907497,,,,6.04557,102.14015,0,0,NEW
198,21-0307004,KLINIK KESIHATAN CHEKOK,Chekok,17060,Pasir Mas,Pasir Mas,Kelantan,09-7942333,09-7942033,,,,5.919025,102.187647,0,0,NEW
199,21-0307012,KLINIK KESIHATAN GUAL PERIOK,Gual Periok,17200,Pasir Mas,Pasir Mas,Kelantan,09-7416732,09-7472818,,,,6.029609,102.018306,0,0,NEW
200,21-0307005,KLINIK KESIHATAN KANGKONG,Jalan Pasir Mas Tanah Merah,17040,Pasir Mas,Pasir Mas,Kelantan,09-7943155,09-7943393,,,,5.994649,102.188054,0,0,NEW
201,21-0307020,"KLINIK KESIHATAN KUAL",Kubang Kual,17000,Pasir Mas,Pasir Mas,Kelantan,09-7416732,09-7472818,,,,5.969170, 102.015999,0,0,NEW
202,21-0307006,KLINIK KESIHATAN MERANTI,"Jalan Bonggol Che Wan, Meranti",17000,Pasir Mas,Pasir Mas,Kelantan,09-7975057,09-7975057,,,,6.096198,102.101019,0,0,NEW
203,21-0307007,KLINIK KESIHATAN TENDONG,Tedong,17030,Pasir Mas,Pasir Mas,Kelantan,09-7198333,09-7193014,,,,6.069967,102.207637,0,0,NEW
204,21-0307007,KLINIK KESIHATAN TO'UBAN,To`Uban,17050,Pasir Mas,Pasir Mas,Kelantan,09-7941333,09-7942023,,,,5.965611,102.150903,0,0,NEW
205,21-0307007,KLINIK KESIHATAN RANTAU PANJANG,Jalan Lubok Stol,17200,Rantau Panjang,Pasir Mas,Kelantan,09-7950333,09-7952975,,,,6.013674,101.97289,0,0,NEW
206,21-0308008,KLINIK KESIHATAN BANGGOL PA' ESAH,Kampung Banggul Pa'Esah,16800,Pasir Puteh,Pasir Puteh,Kelantan,09-7416732,09-7472818,,,,5.863541,102.338114,0,0,NEW
207,21-0308004,KLINIK KESIHATAN CHERANG RUKU,Semerak,16700,Pasir Puteh,Pasir Puteh,Kelantan,09-6912333,,,,,5.868321,102.486734,0,0,NEW
208,21-0308004,KLINIK KESIHATAN GAAL,Gaal,16800,Pasir Puteh,Pasir Puteh,Kelantan,09-7867199,,,,,5.788889,102.416944,0,0,NEW
209,21-0308005,KLINIK KESIHATAN JERAM,Jeram,16800,Pasir Puteh,Pasir Puteh,Kelantan,09-7867033,09-7891478,,,,5.79962,102.37161,0,0,NEW
210,21-0308007,KLINIK KESIHATAN SELISING,Selising,16410,Pasir Puteh,Pasir Puteh,Kelantan,09-7891433,09-7891478,,,,5.896667,102.332778,0,0,NEW
211,21-0309003,KLINIK KESIHATAN BATU GAJAH,"Batu 13, Jalan Tanah Merah- Jeli",17510,Tanah Merah,Tanah Merah,Kelantan,09-9581033,09-9581228,,,,5.81099,101.982327,0,0,NEW
212,21-0309005,KLINIK KESIHATAN GUAL IPOH,Kg Gual Ipoh,17500,Tanah Merah,Tanah Merah,Kelantan,09-9551949,,,,,5.74327,102.05192,0,0,NEW
213,21-0309005,KLINIK KESIHATAN KEMAHANG,Felda Kemahang,17500,Tanah Merah,Tanah Merah,Kelantan,09-9581192,,,,,5.855361,102.005575,0,0,NEW
214,21-0310003,KLINIK KESIHATAN BANDAR TUMPAT,Bandar Tumpat,16200,Tumpat,Tumpat,Kelantan,09-7255500,09-7252846,,,,6.19397,102.17041,0,0,NEW
215,21-0310009,"KLINIK KESIHATAN BENDANG KERIAN",Bendang Kerian,16200,Tumpat,Tumpat,Kelantan,09-7416732,09-7472818,,,,6.160611, 102.165999,0,0,NEW
216,21-0310004,KLINIK KESIHATAN BUNOHAN,Jalan Pengkalan Kubur,16200,Tumpat,Tumpat,Kelantan,09-7211033,09-7212997,,,,6.182428,102.116375,0,0,NEW
217,21-0310006,KLINIK KESIHATAN PENGKALAN KUBOR,Pengkalan Kubor,16200,Tumpat,Tumpat,Kelantan,09-7211570,09-7213126,,,,6.215414,102.111172,0,0,NEW
218,21-0310007,KLINIK KESIHATAN SUNGAI PINANG,"Sungai Pinang, Palekbang",16040,Tumpat,Tumpat,Kelantan,09-7255133,09-7254843,,,,6.177484,102.232982,0,0,NEW
219,21-0310026,"KLINIK KESIHATAN TELOK RENJUNA",Telok Rejuna,16200,Tumpat,Tumpat,Kelantan,09-7416732,09-7472818,,,,6.195621, 102.224999,0,0,NEW
220,21-0310007,KLINIK KESIHATAN WAKAF BHARU,Wakaf Baru,16250,Tumpat,Tumpat,Kelantan,09-7196333,09-7196225,,,,6.12243,102.20248,0,0,NEW
221,21-0401001,KLINIK KESIHATAN HUTAN PERCHA,"KM 35, Felda Tun Ghafar Baba",78000,Alor Gajah,Alor Gajah,Melaka,06-5548224,,,,,2.442639,102.300906,0,0,NEW
222,21-0401002,KLINIK KESIHATAN MACAP BARU,"KM 17, Kampung Macap Baru",78000,Alor Gajah,Alor Gajah,Melaka,06-5252333,,,,,2.37667,102.33814,0,0,NEW
223,21-0401002,KLINIK KESIHATAN PADANG SEBANG,"Batu 19 1/2, Kampung Padang Sebang",78000,Alor Gajah,Alor Gajah,Melaka,06-5547932,,,,,2.42607,102.24916,0,0,NEW
224,21-0401002,KLINIK KESIHATAN SIMPANG AMPAT,"Batu 22, Kampung Simpang Empat",78000,Alor Gajah,Alor Gajah,Melaka,06-5529497,,,,,2.440828,102.184194,0,0,NEW
225,21-0401001,KLINIK KESIHATAN DURIAN TUNGGAL,"KM 16, Padang Keladi",76100,Durian Tunggal,Alor Gajah,Melaka,06-5531133,06-5534007,,,,2.310834,102.286363,0,0,NEW
226,21-0401011,KLINIK KESIHATAN TEBONG,Tebong,76100,Durian Tunggal,Alor Gajah,Melaka,05-4486716,05-5566249,,,,2.461879,102.34026,0,0,NEW
227,21-0401002,KLINIK KESIHATAN KUALA SUNGAI BARU,Pekan Kuala Sungai Baru,78200,Kuala Sungai Baru,Alor Gajah,Melaka,06-3876333,06-2876233,,,,2.35955,102.04368,0,0,NEW
228,21-0401002,KLINIK KESIHATAN LUBOK CHINA,Pekan Lubok China,78100,Lubok China,Alor Gajah,Melaka,06-6966475,,,,,2.46534,102.0681,0,0,NEW
229,21-0401002,KLINIK KESIHATAN MASJID TANAH,"Batu 18 1/2, Paya Rumput",78300,Masjid Tanah,Alor Gajah,Melaka,06-3842533,06-3842985,,,,2.3562,102.1006,0,0,NEW
230,21-0402003,KLINIK KESIHATAN SIMPANG BEKOH,"Kampung Simpang Bekoh, Jalan Besar",77100,Asahan,Jasin,Melaka,06-5236033,,,,,2.35861,102.51171,0,0,NEW
231,21-0402006,KLINIK KESIHATAN FELDA BUKIT SENGGEH,"Felda Bukit Senggeh, Asahan",77100,Jasin,Jasin,Melaka,06-5228305,,,,,2.38044,102.392938,0,0,NEW
232,21-0402001,KLINIK KESIHATAN JASIN,Pejabat Kesihatan Jasin,77000,Jasin,Jasin,Melaka,06-5294636,06-5292812,,,,2.30674,102.43013,0,0,NEW
233,21-0402001,KLINIK KESIHATAN KEMENDOR,Jalan Bunga Kertas,77000,Jasin,Jasin,Melaka,06-5293330,,,,,2.35116,102.40417,0,0,NEW
234,21-0402007,KLINIK KESIHATAN NYALAS,Kampung Nyalas,77100,Jasin,Jasin,Melaka,06-5228306,,,,,2.437446,102.468998,0,0,NEW
235,21-0402002,KLINIK KESIHATAN MERLIMAU,"Kampung Merlimau, Jalan Besar Merlimau",77300,Merlimau,Jasin,Melaka,06-2631533,06-2634925,,,,2.15366,102.42805,0,0,NEW
236,21-0402003,KLINIK KESIHATAN UMBAI,Jalan Muar,77300,Merlimau,Jasin,Melaka,06-2615610,,,,,2.16005,102.342941,0,0,NEW
237,21-0402002,KLINIK KESIHATAN SELANDAR,Jalan Macap,77500,Selandar,Jasin,Melaka,06-5251495,06-5251150,,,,2.38798,102.37254,0,0,NEW
238,21-0402003,KLINIK KESIHATAN SUNGAI RAMBAI,"KM 32, Sungai Rambai",77400,Sungai Rambai,Jasin,Melaka,06-2659526,06-2659526/ 06-52511,,,,2.12459,102.49279,0,0,NEW
239,21-0403001,KLINIK KESIHATAN AYER MOLEK,Jalan Air Molek,75460,Ayer Molek,Melaka Tengah,Melaka,06-2680333,,,,,2.20416,102.31568,0,0,NEW
240,21-0403001,KLINIK KESIHATAN BUKIT RAMBAI,"Jalan Bukit Rambai, Bukit Rambai",75250,Bukit Rambai,Melaka Tengah,Melaka,06-3512464,,,,,2.254529,102.179914,0,0,NEW
241,21-0403001,KLINIK KESIHATAN CHENG,Jalan Cheng,75250,Cheng,Melaka Tengah,Melaka,06-3123333,06-3121924,,,,2.274482,102.215104,0,0,NEW
242,21-0403002,KLINIK KESIHATAN KLEBANG BESAR,Jalan Klebang Besar,75200,Klebang Besar,Melaka Tengah,Melaka,06-3154144,,,,,2.21827,102.20053,0,0,NEW
243,21-0403001,KLINIK KESIHATAN JALAN GEREJA,Jalan Gereja,75500,Melaka,Melaka Tengah,Melaka,06-2824452,,,,,2.19449,102.25008,0,0,NEW
244,21-0403001,KLINIK KESIHATAN AYER KEROH,Jalan Ayer Keroh Lama,75350,Melaka Tengah,Melaka Tengah,Melaka,06-2312344,06-2324133,,,,2.266558,102.284026,0,0,NEW
245,21-0403002,KLINIK KESIHATAN PERINGGIT,Jalan Peringgit,75400,Melaka Tengah,Melaka Tengah,Melaka,06-2882344,06-2882340,,,,2.222318,102.254434,0,0,NEW
246,21-0403003,KLINIK KESIHATAN TENGKERA,"Jalan Dato Wira Poh Ah Tiam, Lorong Pandan, Tengkera",75200,Melaka Tengah,Melaka Tengah,Melaka,06-3360176,06-2821112,,,,2.201313,102.238144,0,0,NEW
247,21-0403003,KLINIK KESIHATAN SUNGAI UDANG,Batu 11 1/2,76300,Sungai Udang,Melaka Tengah,Melaka,06-3531333,,,,,2.280279,102.131551,0,0,NEW
248,21-0403003,KLINIK KESIHATAN TANJUNG KLING,Batu 7 Pekan Tanjung Kling,76400,Tanjung Kling,Melaka Tengah,Melaka,06-3511333,,,,,2.223334,102.16333,0,0,NEW
249,21-0403003,KLINIK KESIHATAN UJONG PASIR,Jalan Ujong Pasir,75000,Ujong Pasir,Melaka Tengah,Melaka,06-2867333,06-2812843,,,,2.18729,102.27115,0,0,NEW
250,21-0501008,KLINIK KESIHATAN PASOH 1,"Klinik Kesihatan Pasoh 1, Simpang Pertang",72300,Jelebu,Jelebu,N. Sembilan,06-4951272,,,,,3.024181,102.26604,0,0,NEW
251,21-0501005,KLINIK KESIHATAN TITI,Titi,71650,Jelebu,Jelebu,N. Sembilan,06-6111398,06-6137614,,,,3.00244,102.07925,0,0,NEW
252,21-0501002,KLINIK KESIHATAN JELEBU,Klinik Kesihatan Jelebu,71600,Kuala Klawang,Jelebu,N. Sembilan,06-6139497/ 9300/ 94,06-6137944,,,,2.95511,102.05986,0,0,NEW
253,21-0501004,KLINIK KESIHATAN PERTANG,Simpang Pertang,72300,Pertang,Jelebu,N. Sembilan,06-4941287,06-4941455,,,,2.95574,102.2241,0,0,NEW
254,21-0501005,KLINIK KESIHATAN SIMPANG DURIAN,Simpang Durian,72400,Simpang Durian,Jelebu,N. Sembilan,06-4914522,06-4914340,,,,3.10128,102.22099,0,0,NEW
255,21-0502002,KLINIK KESIHATAN BAHAU,Klinik Kesihatan Bahau,72100,Bahau,Jempol,N. Sembilan,06-4541234,06-4547107,,,,2.803579,102.378073,0,0,NEW
256,21-0502002,KLINIK KESIHATAN BANDAR SERI JEMPOL,Klinik Kesihatan Bandar Seri Jempol,72120,Bandar Seri Jempol,Jempol,N. Sembilan,06-4581667,06-4585140,,,,2.8979,102.39458,0,0,NEW
257,21-0502003,KLINIK KESIHATAN LUI MUDA,Bandar Seri Jempol,72120,Bandar Seri Jempol,Jempol,N. Sembilan,06-4691003,06-4585140,,,,3.02601,102.36924,0,0,NEW
258,21-0502005,KLINIK KESIHATAN SERTING HILIR,Bandar Seri Jempol,72120,Bandar Seri Jempol,Jempol,N. Sembilan,06-4683829,06-4585140,,,,2.9455,102.49362,0,0,NEW
259,21-0502003,"KLINIK KESIHATAN PALONG 4,5,6","Klinik Kesihatan Palong 4,5,6",73430,Gemas,Jempol,N. Sembilan,06-4666433,06-4667299,,,,2.7418,102.64713,0,0,NEW
260,21-0502003,KLINIK KESIHATAN PALONG 7 & 8 (FELDA),Klinik Kesihatan Palong 7 & 8,73430,Gemas,Jempol,N. Sembilan,06-4645549,06-4585140,,,,2.82201,102.6673,0,0,NEW
261,21-0502004,"KLINIK KESIHATAN PALONG 9, 10 & 11","JKR 861, Klinik Kesihatan Palong 9,10,11",73430,Gemas,Jempol,N. Sembilan,06-4668419,06-4585140,,,,2.78438,102.58105,0,0,NEW
262,21-0503003,KLINIK KESIHATAN JUASSEH,Klinik Kesihatan Juasseh,72500,Batu Kikir,Kuala Pilah,N. Sembilan,06-4981581,06-4818062,,,,2.79334,102.30291,0,0,NEW
263,21-0503003,KLINIK KESIHATAN PADANG LEBAR,Klinik Kesihatan Padang Lebar,72200,Batu Kikir,Kuala Pilah,N. Sembilan,06-4982667,06-4815062,,,,2.85919,102.2707,0,0,NEW
264,21-0503002,KLINIK KESIHATAN JOHOL,Klinik Kesihatan Johol,73100,Johol,Kuala Pilah,N. Sembilan,06-4367239,06-4818062,,,,2.6087,102.2689,0,0,NEW
265,21-0503003,KLINIK KESIHATAN KUALA PILAH,Klinik Kesihatan Kuala Pilah,72000,Kuala Pilah,Kuala Pilah,N. Sembilan,06-4842844,06-4842846,,,,2.73718,102.24894,0,0,NEW
266,21-0503009,KLINIK KESIHATAN SENALING,Klinik Kesihatan Senaling,72000,Kuala Pilah,Kuala Pilah,N. Sembilan,06-4814479,,,,,2.70577,102.25318,0,0,NEW
267,21-0503002,KLINIK KESIHATAN GUNUNG PASIR,Klinik Kesihatan Gunung Pasir,71550,Sri Menanti,Kuala Pilah,N. Sembilan,06-4979245,06-4818062,,,,2.66811,102.14562,0,0,NEW
268,21-0503005,KLINIK KESIHATAN SRI MENANTI,Sri Menanti,71550,Sri Menanti,Kuala Pilah,N. Sembilan,06-4979581,06-4818062,,,,2.698640,102.161000,0,0,NEW
269,21-0503005,KLINIK KESIHATAN TERACHI,Terachi,71550,Tanjong Ipoh,Kuala Pilah,N. Sembilan,06-4887202,06-4818062,,,,2.74171,102.13459,0,0,NEW
270,21-0504013,KLINIK KESIHATAN LUKUT,"KM 10, Jalan Seremban",71010,Lukut,Port Dickson,N. Sembilan,06-6511951,,,,,2.57617,101.8376,0,0,NEW
271,21-0504002,KLINIK KESIHATAN BUKIT PELANDUK,"Pejabat Kesihatan, KM 2, Jalan Seremban",71960,Port Dickson,Port Dickson,N. Sembilan,06-6581964,06-6473179,,,,2.64317,101.74342,0,0,NEW
272,21-0504003,KLINIK KESIHATAN LINGGI,"KM 2, Jalan Seremban",71150,Port Dickson,Port Dickson,N. Sembilan,06-6970213,06-6473179,,,,2.4827,102.01737,0,0,NEW
273,21-0504004,KLINIK KESIHATAN PASIR PANJANG,"Pejabat Kesihatan, KM 2, Jalan Seremban",71250,Port Dickson,Port Dickson,N. Sembilan,06-6619346,06-6473179,,,,2.42935,101.93712,0,0,NEW
274,21-0504004,KLINIK KESIHATAN PORT DICKSON,"KM 1, Jalan Seremban",71000,Port Dickson,Port Dickson,N. Sembilan,06-6473333,06-6473179,,,,2.52836,101.79181,0,0,NEW
275,21-0505002,KLINIK KESIHATAN ASTANA RAJA,"JKR 401, Lot 1428 & 1429, Mukim Legong Hilir",71350,Kota,Rembau,N. Sembilan,06-4382401,,,,,2.50684,102.11858,0,0,NEW
276,21-0505016,KLINIK KESIHATAN KOTA,"JKR 108, Lot 2157, Mukim Pekan Kota",71350,Rembau,Rembau,N. Sembilan,06-4382251,,,,,2.52177,102.157145,0,0,NEW
277,21-0505004,KLINIK KESIHATAN PEDAS,"JKR 437, Lot 4056, Pekan Pedas",71400,Rembau,Rembau,N. Sembilan,06-6851306,06-6853268,,,,2.62917,102.06224,0,0,NEW
278,21-0505004,KLINIK KESIHATAN REMBAU,"JKR 493, Lot 93, Jalan Batu Hampar, Mukim Bandar Rembau",71300,Rembau,Rembau,N. Sembilan,06-6852010,06-6855872,,,,2.58576,102.09344,0,0,NEW
279,21-0506003,KLINIK KESIHATAN LENGGENG,Lenggeng,71750,Lenggeng,Seremban,N. Sembilan,03-87667499,03-87660443,,,,2.86717,101.93675,0,0,NEW
280,21-0506003,KLINIK KESIHATAN MANTIN,Jalan Besar Mantin,71700,Mantin,Seremban,N. Sembilan,06-7581242,06-7585480,,,,2.82488,101.89315,0,0,NEW
281,21-0506004,KLINIK KESIHATAN KLIA,Jijan,71800,Nilai,Seremban,N. Sembilan,06-7913352,06-7915216,,,,2.76639,101.7649,0,0,NEW
282,21-0506003,KLINIK KESIHATAN NILAI,Nilai Square,71800,Nilai,Seremban,N. Sembilan,06-7991282,06-7915216,,,,2.80261,101.79829,0,0,NEW
283,21-0506004,KLINIK KESIHATAN RANTAU,Jalan Besar Rantau,71200,Rantau,Seremban,N. Sembilan,06-6941274,06-6943814,,,,2.60058,101.96199,0,0,NEW
284,21-0506004,KLINIK KESIHATAN SENDAYAN ,Felda Sendayan,71950,Sendayan,Seremban,N. Sembilan,06-7922073,06-7922758,,,,2.67911,101.84599,0,0,NEW
285,21-0506001,KLINIK KESIHATAN AMPANGAN,"KM 4, Jalan Seremban-Kuala Pilah",70400,Seremban,Seremban,N. Sembilan,06-6788986,06-6793120,,,,2.72367,101.98746,0,0,NEW
286,21-0506015,KLINIK KESIHATAN DESA RHU,Desa Rhu,70400,Seremban,Seremban,N. Sembilan,06-7645561,,,,,2.745346,101.961609,0,0,NEW
287,21-0506017,KLINIK KESIHATAN SENAWANG,Persiaran Senawang 2,70450,Seremban,Seremban,N. Sembilan,06-6766000,06-6751541,,,,2.69191,101.98838,0,0,NEW
